ID,Bucket,Question,Complexity,Popularity
WEB_RES_511,Web & Research,Websites keep asking to send me notifications. How do I block these requests permanently?,Beginner,4
WEB_RES_512,Web & Research,I want to delete cookies for a specific site without clearing my whole history.,Intermediate,3
WEB_RES_513,Web & Research,I want to use a custom user.js file to harden Firefox. Where do I put it on Linux?,Advanced,2
WEB_RES_514,Web & Research,How can I tell if a website is secure in Chrome?,Beginner,3
WEB_RES_515,Web & Research,Brave Shields is breaking a login page I need for work. How do I turn it off temporarily?,Intermediate,2
WEB_RES_516,Web & Research,What is the 'Strict' Enhanced Tracking Protection in Firefox? Should I use it?,Beginner,2
WEB_RES_517,Web & Research,I'm using the Firefox Snap on Ubuntu. Does it have access to my documents folder if I want to upload,Intermediate,3
WEB_RES_518,Web & Research,I can't install extensions from the Web Store in Ungoogled Chromium.,Advanced,2
WEB_RES_519,Web & Research,How do I clear my cache in Firefox? Some pages are loading old versions.,Beginner,4
WEB_RES_520,Web & Research,I suspect an extension is spying on me. How do I audit extension permissions in Chrome?,Intermediate,2
WEB_RES_521,Web & Research,How do I check if Firefox is using the Snap version or the DEB version? I want to avoid Snap for pri,Advanced,3
WEB_RES_522,Web & Research,I am getting a 'Your connection is not private' error on a government website. How do I fix it?,Beginner,3
WEB_RES_523,Web & Research,How do I disable Pocket in Firefox? I don't want the recommendations.,Intermediate,3
WEB_RES_524,Web & Research,Tor Browser is blocked by AppArmor on my Fedora system. How do I fix the profile?,Advanced,2
WEB_RES_525,Web & Research,How do I turn off the crypto rewards stuff in Brave? I just want a browser.,Beginner,3
WEB_RES_526,Web & Research,I bookmarked a recipe on my laptop. How do I get it on my Android phone?,Beginner,3
WEB_RES_527,Web & Research,Chrome sync is paused every time I restart Linux. Why isn't it saving my login?,Intermediate,3
WEB_RES_528,Web & Research,I want to host my own Firefox Sync server. Can I configure my desktop client to point to it?,Advanced,1
WEB_RES_529,Web & Research,How do I send a tab from my desktop to my iPad?,Beginner,3
WEB_RES_530,Web & Research,I can't sync Chromium with my Google Account anymore. It says the API keys are missing.,Intermediate,2
WEB_RES_531,Web & Research,I'm switching from Chrome to Firefox. How do I bring my bookmarks over?,Beginner,4
WEB_RES_532,Web & Research,Vivaldi isn't detecting my other devices for sync.,Intermediate,2
WEB_RES_533,Web & Research,Can I export my Firefox cookies to use with wget on the command line?,Advanced,2
WEB_RES_534,Web & Research,How do I create a backup of my bookmarks to a file? I'm reformatting my PC.,Beginner,4
WEB_RES_535,Web & Research,Firefox Sync duplicates my bookmarks every time I sync with my old Windows laptop.,Intermediate,3
WEB_RES_536,Web & Research,I can't share my screen in Google Meet on Ubuntu. The option is greyed out.,Intermediate,3
WEB_RES_537,Web & Research,I need to use Outlook Web App as if it were a desktop app. Can I do that?,Beginner,3
WEB_RES_538,Web & Research,My work requires a smart card to log in to the web portal. Firefox doesn't see it.,Intermediate,2
WEB_RES_539,Web & Research,I need to trust a custom CA certificate for my company's intranet. How do I add it to Chrome on Arch,Advanced,2
WEB_RES_540,Web & Research,How do I keep my work bookmarks separate from my personal ones?,Beginner,3
WEB_RES_541,Web & Research,Zoom web client audio is crackling on Brave.,Intermediate,3
WEB_RES_542,Web & Research,My company uses a legacy ActiveX site. Is there ANY way to open this on Linux?,Advanced,2
WEB_RES_543,Web & Research,How do I print to PDF from Chrome? I need to save receipts.,Beginner,4
WEB_RES_544,Web & Research,Slack in the browser is super slow. Can I increase the memory limit?,Intermediate,2
WEB_RES_545,Web & Research,I need to test my web app on older Chrome versions. How do I install Chrome 110 alongside current?,Advanced,2
WEB_RES_546,Web & Research,Netflix keeps saying 'Browser not supported' or giving me an error code.,Beginner,3
WEB_RES_547,Web & Research,YouTube 4K videos are stuttering on my AMD card. I think hardware acceleration is off.,Intermediate,3
WEB_RES_548,Web & Research,How do I make Firefox dark mode? It's blinding me at night.,Beginner,4
WEB_RES_549,Web & Research,Twitter videos won't play. It says 'The media could not be played'.,Intermediate,3
WEB_RES_550,Web & Research,I want Picture-in-Picture to work with my tiling window manager (i3). The window keeps getting tiled,Advanced,2
WEB_RES_551,Web & Research,How do I cast my browser tab to my Chromecast TV?,Beginner,3
WEB_RES_552,Web & Research,Amazon Prime Video quality is stuck at SD (480p). Why no HD?,Intermediate,3
WEB_RES_553,Web & Research,I want to shop on a foreign site. How do I translate the page?,Beginner,4
WEB_RES_554,Web & Research,Twitch keeps buffering. Is there an extension to fix the player?,Intermediate,3
WEB_RES_555,Web & Research,I want to remove the tab bar in Firefox and use a vertical tab extension like Tree Style Tab. How do,Advanced,2
WEB_RES_556,Web & Research,Touchscreen scrolling isn't working smoothly in Firefox on my Dell XPS.,Intermediate,3
WEB_RES_557,Web & Research,My browser fonts look terrible and jagged. How do I fix the rendering?,Beginner,3
WEB_RES_558,Web & Research,"I need to run Firefox in Kiosk mode for a public display. No address bar, no menus.",Advanced,2
WEB_RES_559,Web & Research,Vivaldi crashes immediately upon opening. I didn't change anything.,Intermediate,2
WEB_RES_560,Web & Research,I accidentally zoomed in way too much and I can't reset it.,Beginner,3
WEB_RES_561,Web & Research,How do I see what certificates are installed in my Firefox? I need to remove an old one.,Intermediate,2
WEB_RES_562,Web & Research,How do I force Chrome to use my system DNS resolver instead of its built-in async DNS?,Advanced,2
WEB_RES_563,Web & Research,My tabs from my phone aren't showing up in the 'Synced Tabs' section.,Beginner,3
WEB_RES_564,Web & Research,"I need to capture a full page screenshot of a long report, but print to PDF cuts it off.",Intermediate,3
WEB_RES_565,Web & Research,How do I enable the dark theme for websites that don't support it natively?,Intermediate,3
WEB_RES_566,Web & Research,Firefox takes 20 seconds to start. It says 'Reading startup cache'.,Advanced,3
WEB_RES_567,Web & Research,How do I turn on the free VPN in Opera?,Beginner,2
WEB_RES_568,Web & Research,Microsoft Teams in the browser keeps refreshing the page on its own.,Intermediate,3
WEB_RES_569,Web & Research,I want to block auto-playing videos with sound. They are startling me.,Intermediate,3
WEB_RES_570,Web & Research,"I scanned a QR code on my phone to sign in, but Chrome on desktop didn't react.",Beginner,2
WEB_RES_571,Web & Research,"I want to isolate Google searches in a container, but I want it to open automatically.",Advanced,2
WEB_RES_572,Web & Research,How do I make the text bigger on all websites? My eyes aren't what they used to be.,Beginner,4
WEB_RES_573,Web & Research,Chromium is tearing when I scroll videos. I have an NVIDIA card.,Intermediate,3
WEB_RES_574,Web & Research,I need to debug a website on a mobile device connected via USB.,Advanced,2
WEB_RES_575,Web & Research,How do I use Tor in Brave? I see the option but don't know how to start it.,Beginner,3
WEB_RES_576,Web & Research,I have 50 tabs open on my phone. How do I open them all on my desktop at once?,Intermediate,3
WEB_RES_577,Web & Research,How do I set Google as my default search engine? It changed to Yahoo.,Beginner,4
WEB_RES_578,Web & Research,"I want to change the download location for just this one file, but it auto-saves.",Intermediate,3
WEB_RES_579,Web & Research,I want to spoof my User Agent to look like iPhone on Firefox to test a mobile site.,Advanced,2
WEB_RES_580,Web & Research,Google Docs offline mode isn't working on Arch.,Intermediate,2
WEB_RES_581,Web & Research,How do I remove a saved credit card from autofill?,Beginner,3
WEB_RES_582,Web & Research,My bank's website won't load in Librewolf. It just spins.,Intermediate,2
WEB_RES_583,Web & Research,How do I enable the compact density mode in Firefox? It disappeared from the customize menu.,Advanced,2
WEB_RES_584,Web & Research,I need to check the source code of a page. Right-click is disabled by the site.,Beginner,2
WEB_RES_585,Web & Research,Youtube plays but there is no sound in Firefox. Other apps have sound.,Intermediate,3
WEB_RES_586,Web & Research,How do I check what devices are logged into my Google account from Chrome?,Beginner,3
WEB_RES_587,Web & Research,My history isn't syncing to my new laptop. Both say 'Sync On'.,Intermediate,3
WEB_RES_588,Web & Research,I need to run a specific Java applet in the browser. It's for an old switch controller.,Advanced,1
WEB_RES_589,Web & Research,How do I rename a bookmark? The name is too long in the bar.,Beginner,3
WEB_RES_590,Web & Research,Some emojis render as empty boxes in Firefox on Fedora.,Intermediate,3
WEB_RES_591,Web & Research,How do I disable WebGL completely? I don't want any fingerprinting vector.,Advanced,2
WEB_RES_592,Web & Research,I accidentally closed a tab I needed for work! How do I get it back?,Beginner,4
WEB_RES_593,Web & Research,Brave isn't loading images on Reddit. Just text.,Intermediate,2
WEB_RES_594,Web & Research,I can't save files to my /tmp directory from Firefox Snap.,Advanced,3
WEB_RES_595,Web & Research,"I want to delete my cache automatically, but KEEP my cookies and logins.",Intermediate,3
WEB_RES_596,Web & Research,How do I create a shortcut to Google Calendar on my desktop?,Beginner,3
WEB_RES_597,Web & Research,Vivaldi Notes aren't syncing to my phone.,Intermediate,2
WEB_RES_598,Web & Research,I want to use a proxy ONLY for a specific domain.,Advanced,2
WEB_RES_599,Web & Research,The browser interface is too small on my 4K monitor.,Beginner,3
WEB_RES_600,Web & Research,I enabled 'Do Not Track' but I still see targeted ads.,Intermediate,3
